Rk,Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
12,968,15,2024-11-22,GSW,@,NOP,W 112-108,*,33:08,6,13,.462,4,7,.571,2,6,.333,.615,3,3,1.000,0,7,7,7,1,1,4,3,19,15.8,4
13,969,16,2024-11-23,GSW,@,SAS,L 94-104,*,32:00,5,16,.313,3,10,.300,2,6,.333,.406,1,1,1.000,2,5,7,5,0,0,3,1,14,7.8,4
14,970,17,2024-11-25,GSW,,BRK,L 120-128,*,29:28,8,17,.471,8,16,.500,0,1,.000,.706,4,4,1.000,0,4,4,7,1,0,3,0,28,23.4,-4
14,,18,2024-11-27,GSW,,OKC,L 101-105,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
15,971,19,2024-11-30,GSW,@,PHO,L 105-113,*,32:24,8,21,.381,3,10,.300,5,11,.455,.452,4,5,.800,1,6,7,4,0,0,0,1,23,16.0,4
16,972,20,2024-12-03,GSW,@,DEN,L 115-119,*,34:18,8,23,.348,4,15,.267,4,8,.500,.435,4,4,1.000,1,6,7,11,0,0,5,0,24,16.3,5
16,,21,2024-12-05,GSW,,HOU,W 99-93,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
17,973,22,2024-12-06,GSW,,MIN,L 90-107,*,32:08,6,17,.353,3,9,.333,3,8,.375,.441,8,8,1.000,1,1,2,4,0,0,3,0,23,14.3,-3
18,974,23,2024-12-08,GSW,,MIN,W 114-106,*,34:36,8,18,.444,5,11,.455,3,7,.429,.583,9,11,.818,0,4,4,8,1,0,3,0,30,24.6,14
19,975,24,2024-12-11,GSW,@,HOU,L 90-91,*,33:40,8,17,.471,3,9,.333,5,8,.625,.559,0,1,.000,1,2,3,5,2,1,1,0,19,16.4,4
20,976,25,2024-12-15,GSW,,DAL,L 133-143,*,35:26,9,19,.474,7,13,.538,2,6,.333,.658,1,1,1.000,0,5,5,10,1,0,2,1,26,23.4,-10
21,977,26,2024-12-19,GSW,@,MEM,L 93-144,*,24:22,0,7,.000,0,6,.000,0,1,.000,.000,2,2,1.000,0,3,3,1,1,1,2,0,2,-1.6,-41
22,978,27,2024-12-21,GSW,@,MIN,W 113-103,*,34:13,10,21,.476,7,16,.438,3,5,.600,.643,4,5,.800,0,3,3,10,1,0,1,1,31,27.4,20
23,979,28,2024-12-23,GSW,,IND,L 105-111,*,35:25,2,13,.154,2,9,.222,0,4,.000,.231,4,4,1.000,0,5,5,7,0,3,3,1,10,6.8,6
24,980,29,2024-12-25,GSW,,LAL,L 113-115,*,35:37,14,24,.583,8,15,.533,6,9,.667,.750,2,2,1.000,0,1,1,6,0,0,4,3,38,26.1,-1
24,,30,2024-12-27,GSW,@,LAC,L 92-102,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
25,981,31,2024-12-28,GSW,,PHO,W 109-105,*,35:03,9,22,.409,4,13,.308,5,9,.556,.500,0,0,,2,4,6,6,1,0,5,3,22,11.8,20
26,982,32,2024-12-30,GSW,,CLE,L 95-113,*,29:05,4,14,.286,3,11,.273,1,3,.333,.393,0,0,,0,2,2,3,1,1,1,1,11,5.8,-2
27,983,33,2025-01-02,GSW,,PHI,W 139-105,*,29:49,11,15,.733,8,8,1.000,3,7,.429,1.000,0,0,,1,5,6,10,1,0,2,1,30,31.7,32
27,,34,2025-01-04,GSW,,MEM,W 121-113,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
28,984,35,2025-01-05,GSW,,SAC,L 99-129,*,29:42,8,12,.667,4,8,.500,4,4,1.000,.833,6,6,1.000,0,7,7,0,1,0,4,3,26,18.7,-17
29,985,36,2025-01-07,GSW,,MIA,L 98-114,*,33:24,11,22,.500,8,17,.471,3,5,.600,.682,1,1,1.000,0,7,7,0,1,2,4,2,31,19.7,-10
30,986,37,2025-01-09,GSW,@,DET,W 107-104,*,36:08,5,21,.238,2,14,.143,3,7,.429,.286,5,5,1.000,1,8,9,6,2,0,3,0,17,10.6,-14
30,,38,2025-01-10,GSW,@,IND,L 96-108,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
31,987,39,2025-01-13,GSW,@,TOR,L 101-104,*,35:00,9,17,.529,4,10,.400,5,7,.714,.647,4,4,1.000,1,6,7,7,1,0,4,2,26,21.3,0
32,988,40,2025-01-15,GSW,@,MIN,W 116-115,*,37:20,10,21,.476,7,12,.583,3,9,.333,.643,4,4,1.000,1,0,1,8,1,0,1,1,31,26.2,-1
33,989,41,2025-01-18,GSW,,WAS,W 122-114,*,34:14,10,22,.455,4,14,.286,6,8,.750,.545,2,2,1.000,1,4,5,6,1,1,1,1,26,21.0,7
34,990,42,2025-01-20,GSW,,BOS,L 85-125,*,27:27,6,16,.375,4,12,.333,2,4,.500,.500,2,2,1.000,0,3,3,4,2,0,3,3,18,10.7,-15
35,991,43,2025-01-22,GSW,@,SAC,L 117-123,*,33:50,6,11,.545,1,4,.250,5,7,.714,.591,1,1,1.000,1,2,3,12,0,0,3,1,14,15.0,2
36,992,44,2025-01-23,GSW,,CHI,W 131-106,*,30:47,8,19,.421,5,12,.417,3,7,.429,.553,0,0,,1,3,4,7,0,0,3,0,21,14.4,4
37,993,45,2025-01-25,GSW,,LAL,L 108-118,*,32:09,4,17,.235,2,9,.222,2,8,.250,.294,3,4,.750,0,1,1,9,2,0,3,2,13,7.1,-17
37,,46,2025-01-28,GSW,,UTA,W 114-103,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
38,994,47,2025-01-29,GSW,,OKC,W 116-109,*,33:17,6,15,.400,5,10,.500,1,5,.200,.567,4,4,1.000,0,1,1,4,1,0,0,2,21,16.2,-2
39,995,48,2025-01-31,GSW,,PHO,L 105-130,*,31:13,5,14,.357,1,6,.167,4,8,.500,.393,3,3,1.000,1,2,3,3,0,2,2,1,14,8.6,-18
40,996,49,2025-02-03,GSW,,ORL,W 104-99,*,34:18,7,21,.333,2,12,.167,5,9,.556,.381,8,8,1.000,0,1,1,5,1,0,3,1,24,13.5,8
41,997,50,2025-02-05,GSW,@,UTA,L 128-131,*,34:44,12,31,.387,6,18,.333,6,13,.462,.484,2,2,1.000,0,1,1,7,0,1,3,2,32,17.2,-21
42,998,51,2025-02-06,GSW,@,LAL,L 112-120,*,37:05,13,35,.371,6,20,.300,7,15,.467,.457,5,5,1.000,2,5,7,4,1,1,4,3,37,19.9,-3
43,999,52,2025-02-08,GSW,@,CHI,W 132-111,*,33:56,10,19,.526,8,16,.500,2,3,.667,.737,6,8,.750,2,2,4,6,0,1,4,1,34,26.4,23
44,1000,53,2025-02-10,GSW,@,MIL,W 125-111,*,33:59,12,24,.500,6,16,.375,6,8,.750,.625,8,9,.889,0,6,6,4,0,0,2,0,38,28.2,8
45,1001,54,2025-02-12,GSW,@,DAL,L 107-111,*,37:10,9,23,.391,4,13,.308,5,10,.500,.478,3,4,.750,1,4,5,8,2,0,4,3,25,16.4,4
46,1002,55,2025-02-13,GSW,@,HOU,W 105-98,*,35:17,7,17,.412,5,13,.385,2,4,.500,.559,8,9,.889,1,4,5,3,0,0,1,2,27,19.7,7
47,1003,56,2025-02-21,GSW,@,SAC,W 132-108,*,30:45,7,13,.538,4,9,.444,3,4,.750,.692,2,2,1.000,0,1,1,6,2,0,1,0,20,19.2,0
48,1004,57,2025-02-23,GSW,,DAL,W 126-102,*,28:34,12,20,.600,3,8,.375,9,12,.750,.675,3,3,1.000,0,4,4,7,1,0,2,3,30,24.7,14
49,1005,58,2025-02-25,GSW,,CHO,W 128-92,*,23:39,6,14,.429,2,9,.222,4,5,.800,.500,1,1,1.000,0,4,4,6,1,0,2,2,15,11.2,26
50,1006,59,2025-02-27,GSW,@,ORL,W 121-115,*,34:18,16,25,.640,12,19,.632,4,6,.667,.880,12,12,1.000,0,4,4,3,2,0,4,0,56,46.2,15
51,1007,60,2025-03-01,GSW,@,PHI,L 119-126,*,36:27,10,18,.556,5,12,.417,5,6,.833,.694,4,4,1.000,1,4,5,13,1,0,3,2,29,28.6,12
52,1008,61,2025-03-03,GSW,@,CHO,W 119-101,*,30:15,6,14,.429,3,9,.333,3,5,.600,.536,6,8,.750,1,2,3,10,1,1,1,3,21,20.6,13
53,1009,62,2025-03-04,GSW,@,NYK,W 114-102,*,33:06,10,21,.476,5,9,.556,5,12,.417,.595,3,3,1.000,0,7,7,9,2,0,2,0,28,25.7,23
54,1010,63,2025-03-06,GSW,@,BRK,W 121-119,*,35:36,12,20,.600,7,13,.538,5,7,.714,.775,9,9,1.000,2,2,4,4,0,0,5,3,40,29.4,-16
55,1011,64,2025-03-08,GSW,,DET,W 115-110,*,33:27,8,22,.364,4,15,.267,4,7,.571,.455,12,12,1.000,1,2,3,4,1,0,4,1,32,20.5,11
56,1012,65,2025-03-10,GSW,,POR,W 130-120,*,34:01,6,14,.429,5,11,.455,1,3,.333,.607,7,7,1.000,1,1,2,3,2,0,4,0,24,17.7,6
57,1013,66,2025-03-13,GSW,,SAC,W 130-104,*,30:16,4,9,.444,2,6,.333,2,3,.667,.556,1,1,1.000,0,2,2,5,1,1,2,4,11,8.5,15
58,1014,67,2025-03-15,GSW,,NYK,W 97-94,*,35:00,8,20,.400,4,13,.308,4,7,.571,.500,8,9,.889,0,7,7,5,0,1,3,2,28,19.3,-5
59,1015,68,2025-03-17,GSW,,DEN,L 105-114,*,35:44,6,21,.286,4,14,.286,2,7,.286,.381,4,4,1.000,0,4,4,7,3,0,7,2,20,9.0,-7
59,,69,2025-03-18,GSW,,MIL,W 104-93,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
60,1016,70,2025-03-20,GSW,,TOR,W 117-114,*,25:01,6,8,.750,2,4,.500,4,4,1.000,.875,3,5,.600,0,2,2,1,0,1,3,0,17,12.0,-7
60,,71,2025-03-22,GSW,@,ATL,L 115-124,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
60,,72,2025-03-25,GSW,@,MIA,L 86-112,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
61,1017,73,2025-03-28,GSW,@,NOP,W 111-95,*,33:54,7,21,.333,5,16,.313,2,5,.400,.452,4,5,.800,0,4,4,6,3,0,1,2,23,17.3,10
62,1018,74,2025-03-30,GSW,@,SAS,W 148-106,*,25:48,4,10,.400,2,4,.500,2,6,.333,.500,3,3,1.000,0,3,3,6,1,1,0,2,13,13.6,24
63,1019,75,2025-04-01,GSW,@,MEM,W 134-125,*,36:31,16,31,.516,12,20,.600,4,11,.364,.710,8,8,1.000,1,9,10,8,5,1,2,2,52,48.6,17
64,1020,76,2025-04-03,GSW,@,LAL,W 123-116,*,34:16,10,21,.476,4,11,.364,6,10,.600,.571,13,14,.929,1,2,3,6,0,0,2,1,37,29.0,-1
65,1021,77,2025-04-04,GSW,,DEN,W 118-104,*,32:11,13,24,.542,7,15,.467,6,9,.667,.688,3,3,1.000,1,1,2,5,2,0,2,2,36,28.1,6
66,1022,78,2025-04-06,GSW,,HOU,L 96-106,*,32:40,1,10,.100,1,8,.125,0,2,.000,.150,0,0,,0,2,2,8,0,0,4,0,3,-1.4,-4
67,1023,79,2025-04-08,GSW,@,PHO,W 133-95,*,25:55,9,17,.529,3,9,.333,6,8,.750,.618,4,4,1.000,1,8,9,6,1,1,2,0,25,23.7,31
68,1024,80,2025-04-09,GSW,,SAS,L 111-114,*,36:35,12,24,.500,5,14,.357,7,10,.700,.604,1,1,1.000,2,6,8,3,2,0,1,0,30,24.3,13
69,1025,81,2025-04-11,GSW,@,POR,W 103-86,*,27:20,6,14,.429,2,8,.250,4,6,.667,.500,0,0,,1,4,5,5,0,1,1,2,14,10.9,8
70,1026,82,2025-04-13,GSW,,LAC,L 119-124 (OT),*,38:00,10,20,.500,7,12,.583,3,8,.375,.675,9,9,1.000,1,2,3,6,2,0,8,2,36,24.7,-16
,,,,,,,41-29,70,2249,564,1258,.448,311,784,.397,253,474,.534,.572,279,299,.933,40,270,310,421,80,30,200,95,1718,18.9,299
